Date,Interval,Time,DeadGams,Notes,Revertgams,Newgams,GroupSize,Pupae,eggs,larvae,NumGams,multigam,multigam2,Treatment,SourceCol,PHOTO_YO,PHOTO_MATED,PHOTO_YB,cricket,headwidth_mm,difference_numduel,diff_duelpergam,diff_duelperpropgam,diffcalc,indcode,Colcode,Colony,Mark,Status_Scanobs,status2,status3,omit,Duel,NumDuel,duelpergam,duelperpropgam,Antennaldrumming,Numantdrum,Recantdrum,Domperf,NumDomperf,Domrec,NumDomrec,Allogrooming,Recgrooming,WalkOver,NumWalkover,HandlePupae,Handlinglarv,Handlingoldeggs,BroodHandling,Outside,Time Outside
3/18/21,Eighteen,Initial,,,,,115,6,,,10,1,1,IP,SAFC20,,,,,,-38.00,-3.80,-0.03,1.00,248,AW,SAFC20,BYB,G,G,RG,1,5,38,3.8,0.033043478,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,103,21,,,6,1,1,IP,SAFC5,,,,,,-12.00,-2.00,-0.01,1.00,249,AX,SAFC5A,Orange,G,G,G,0,1,13,2.166666667,0.021035599,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,103,21,,,6,1,1,IP,SAFC5,,,,,,-4.00,-0.67,0.02,1.00,250,AX,SAFC5A,Yellow,G,G,G,0,1,6,1,0.009708738,1,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0
12/29/20,Eighteen,Initial,,,,,103,21,,,6,1,1,IP,SAFC5,,,,,,5.00,0.83,0.17,1.00,251,AX,SAFC5A,WOWO,G,G,G,0,3,7,1.166666667,0.011326861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,103,21,,,6,1,1,IP,SAFC5,,,,,,12.00,2.00,0.18,1.00,252,AX,SAFC5A,OYO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,103,21,,,6,1,1,IP,SAFC5,,,,,,-5.00,-0.83,0.02,1.00,253,AX,SAFC5A,OGO,G,G,G,0,3,7,1.166666667,0.011326861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,103,21,,,6,1,1,IP,SAFC5,,,,,,1.00,0.17,0.04,1.00,254,AX,SAFC5A,YGY,G,G,G,0,1,2,0.333333333,0.003236246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Twelve,Initial,,,,,86,2,,,7,1,0,SP,T3A2,,,,,,-4.00,-0.57,-0.01,1.00,255,AY,T3A2(66),O,G,G,G,0,1,4,0.571428571,0.006644518,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,,,,1,A,47BC/2,YGM,G,G,G,0,5,44,7.333333333,0.523809524,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,,,,2,A,47BC/2,GOY,G,G,G,0,7,132,22,1.571428571,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,,,,3,A,47BC/2,GYM,G,G,G,0,6,70,11.66666667,0.833333333,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,,,,4,A,47BC/2,YOB,G,G,G,0,6,84,14,1,1,1,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,,,,5,A,47BC/2,YBM,unclear,RG,RG,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,,,,6,A,47BC/2,YMB,G,G,G,0,5,133,22.16666667,1.583333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,3,1,1,,2.581,,,,,7,A,47BC/2,YGB,G,G,G,0,6,101,16.83333333,1.202380952,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/6/20,Twelve,Final,1,,1,0,14,20,,,6,1,1,IP,47BC/2,,,,,,,,,,8,A,47BC/2,BYM,RG,G,G,1,6,149,24.83333333,1.773809524,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,7,0,1,,2.631,,,,,9,B,51 A/2(+)(99B),G,G,G,G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,,,,,,,,,,10,B,51 A/2(+)(99B),Y,G,G,G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,,,,,,,,,,11,B,51 A/2(+)(99B),W,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,,,,,,,,,,12,B,51 A/2(+)(99B),O,G,G,G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,,,,,,,,,,13,B,51 A/2(+)(99B),B,G,G,G,0,1,9,1.125,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,,,,,,,,,,14,B,51 A/2(+)(99B),BWB,G,G,G,0,1,1,0.125,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,,,,,,,,,,15,B,51 A/2(+)(99B),WBW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3/10/20,Twelve,Final,,,0,0,12,34,,,8,1,1,IP,S1,7,1,1,,2.896,,,,,16,B,51 A/2(+)(99B),OBO,G,G,G,0,2,12,1.5,0.125,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/7/21,Eighteen,Final,,"no new umw, but additional duelers away from gam",0,0,9,61,17,6,1,0,0,SP,F100,6,1,1,0,2.592,,,,,17,C,F100A,OWO,G,G,G,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2/28/22,Eighteen,Final,,,0,0,19,0,52,3,2,1,1,SP,F103,9,1,1,0,2.833,,,,,18,D,F103,YGY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/22,Eighteen,Final,,,0,0,19,0,52,3,2,1,1,SP,F103,8,1,1,0,2.534,,,,,19,D,F103,YOY,G,G,G,0,0,0,0,0,4,5,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2/28/22,Eighteen,Final,,,0,0,19,0,52,3,2,1,1,SP,F103,,,,,,,,,,20,D,F103,OWO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
2/28/22,Eighteen,Final,,,0,0,19,0,52,3,2,1,1,SP,F103,,,,,,,,,,21,D,F103,OB,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2/28/22,Eighteen,Final,,,0,0,19,0,52,3,2,1,1,SP,F103,,,,,,,,,,22,D,F103,YMO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
11/23/21,Eighteen,Final,1,,1,0,9,1,47,9,6,1,1,IP,F105,5,1,1,0,2.77,,,,,23,E,F105,GOG,G,G,G,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/21,Eighteen,Final,1,,1,0,9,1,47,9,6,1,1,IP,F105,7,1,1,0,2.903,,,,,24,E,F105,YGY,G,G,G,0,1,2,0.333333333,0.037037037,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/21,Eighteen,Final,1,,1,0,9,1,47,9,6,1,1,IP,F105,5,1,1,0,2.652,,,,,25,E,F105,GYG,G,G,G,0,4,24,4,0.444444444,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/21,Eighteen,Final,1,,1,0,9,1,47,9,6,1,1,IP,F105,0,1,1,0,2.715,,,,,26,E,F105,GOW,G,G,G,0,3,11,1.833333333,0.203703704,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/21,Eighteen,Final,1,,1,0,9,1,47,9,6,1,1,IP,F105,6,1,1,0,2.704,,,,,27,E,F105,OBO,G,G,G,0,3,9,1.5,0.166666667,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11/23/21,Eighteen,Final,1,,1,0,9,1,47,9,6,1,1,IP,F105,5,1,1,0,2.765,,,,,28,E,F105,WGW,G,G,G,0,0,0,0,0,1,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
7/28/21,Eighteen,Final,,,0,0,7,1,18,7,1,0,0,SP,F105,0,1,0,1,2.596,,,,,29,F,F105/2,GWG,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0
7/28/21,Eighteen,Final,,,0,0,7,1,18,7,1,0,0,SP,F105,6,1,1,0,3.026,,,,,30,F,F105/2,OGO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/28/21,Eighteen,Final,,,0,0,7,1,18,7,1,0,0,SP,F105,1,1,1,0,2.754,,,,,31,F,F105/2,OYO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/19,Twelve,Final,,,0,1,19,17,,,2,1,1,SP,F107,4,1,1,,,,,,,32,G,F107/1,OG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12/31/19,Twelve,Final,,,0,1,19,17,,,2,1,1,SP,F107,6,1,1,,,,,,,33,G,F107/1,GGY(-/BLU),G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12/31/19,Twelve,Final,,,0,1,19,17,,,2,1,1,SP,F107,,,,,,,,,,34,G,F107/1,YB,W,W,W,0,1,1,0.5,0.026315789,1,1,2,0,0,0,0,1,4,0,0,4,1,0,5,0,0
12/31/19,Twelve,Final,,,0,1,19,17,,,2,1,1,SP,F107,,,,,,,,,,35,G,F107/1,white (previously umw),unclear,NG,NG,1,1,1,0.5,0.026315789,2,4,0,0,0,0,0,1,1,0,0,0,6,1,6,1,0
6/8/21,Eighteen,Final,,,0,0,18,84,23,11,2,1,1,SP,F111,6,1,1,0,2.708,,,,,36,H,F111,WBW,G,G,G,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
6/8/21,Eighteen,Final,,,0,0,18,84,23,11,2,1,1,SP,F111,7,1,1,0,2.79,,,,,37,H,F111,POP,G,G,G,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2/28/22,Eighteen,Final,1,,1,0,7,0,30,5,5,1,1,IP,F111,5,1,1,0,2.536,,,,,38,I,F111/1,PGP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2/28/22,Eighteen,Final,1,,1,0,7,0,30,5,5,1,1,IP,F111,5,1,1,0,2.558,,,,,39,I,F111/1,GPG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
2/28/22,Eighteen,Final,1,,1,0,7,0,30,5,5,1,1,IP,F111,4,1,1,0,2.514,,,,,40,I,F111/1,WPW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2/28/22,Eighteen,Final,1,,1,0,7,0,30,5,5,1,1,IP,F111,3,1,1,0,2.417,,,,,41,I,F111/1,PWP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2/28/22,Eighteen,Final,1,,1,0,7,0,30,5,5,1,1,IP,F111,3,1,1,0,2.53,,,,,42,I,F111/1,PBP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,5,1,1,,2.878,,,,,43,J,F20/1,P,G,G,G,0,14,215,215,14.33333333,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,,,,,,,,,,44,J,F20/1,W,unclear,NG,NG,1,14,171,171,11.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,,,,,,,,,,45,J,F20/1,WGW,unclear,NG,NG,1,4,24,24,1.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,,,,,,,,,,46,J,F20/1,WPW,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,,,,,,,,,,47,J,F20/1,YWY,unclear,NG,NG,1,10,154,154,10.26666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,,,,,,,,,,48,J,F20/1,YBY,W,W,W,0,1,12,12,0.8,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,3,0
4/14/20,Twelve,Final,,,0,1,15,22,,,1,0,0,SP,F20,,,,,,,,,,49,J,F20/1,YGY,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,5,1,1,,,,,,,50,K,F21/1,O,G,G,G,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,,,,,,,,,,51,K,F21/1,Y,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,1,4,1,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,,,,,,,,,,52,K,F21/1,B,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,,,,,,,,,,53,K,F21/1,WPW,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,,,,,,,,,,54,K,F21/1,YPY,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,,,,,,,,,,55,K,F21/1,OYO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0
1/5/20,Twelve,Final,,,0,0,12,46,,,1,0,0,SP,F21,,,,,,,,,,56,K,F21/1,BOB,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,1,0
3/11/20,Twelve,Final,1,,0,0,6,17,,,4,1,1,IP,F21,4,1,1,,2.488,,,,,57,L,F21/1A,WYW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3/11/20,Twelve,Final,1,,0,0,6,17,,,4,1,1,IP,F21,,,,,,,,,,58,L,F21/1A,YBY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
3/11/20,Twelve,Final,1,,0,0,6,17,,,4,1,1,IP,F21,3,1,1,,2.599,,,,,59,L,F21/1A,G,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0
3/11/20,Twelve,Final,1,,0,0,6,17,,,4,1,1,IP,F21,2,0,1,,2.478,,,,,60,L,F21/1A,OBO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,0
2/28/22,Eighteen,Final,,,0,0,53,14,100,27,3,1,1,SP,F30,11,1,1,0,2.759,,,,,61,M,F30,OBO,G,G,G,0,2,9,3,0.056603774,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2/28/22,Eighteen,Final,,,0,0,53,14,100,27,3,1,1,SP,F30,12,1,1,0,2.835,,,,,62,M,F30,BOB,G,G,G,0,3,14,4.666666667,0.088050314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2/28/22,Eighteen,Final,,,0,0,53,14,100,27,3,1,1,SP,F30,12,1,1,0,2.889,,,,,63,M,F30,GOG,G,G,G,0,4,19,6.333333333,0.119496855,3,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4/22/21,Eighteen,Final,,,0,0,13,62,70,9,8,1,1,IP,F32,3,1,1,,2.574,,,,,64,N,F32,WGW,G,G,G,0,3,13,1.625,0.125,2,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4/22/21,Eighteen,Final,,,0,0,13,62,70,9,8,1,1,IP,F32,5,1,1,,2.703,,,,,65,N,F32,OYO,G,G,G,0,4,29,3.625,0.278846154,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0
4/22/21,Eighteen,Final,,,0,0,13,62,70,9,8,1,1,IP,F32,4,1,1,,2.487,,,,,66,N,F32,BOB,G,G,G,0,3,26,3.25,0.25,1,1,0,0,0,0,0,0,0,0,0,1,5,1,7,0,0
4/22/21,Eighteen,Final,,,0,0,13,62,70,9,8,1,1,IP,F32,4,1,1,,2.513,,,,,67,N,F32,BYB,G,G,G,0,2,26,3.25,0.25,0,0,1,0,0,0,0,0,0,0,0,1,3,1,4,0,0
4/22/21,Eighteen,Final,,,0,0,13,62,70,9,8,1,1,IP,F32,4,1,1,,2.654,,,,,68,N,F32,GWG,G,G,G,0,1,10,1.25,0.096153846,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,0,0
4/22/21,Eighteen,Final,,,0,0,13,62,70,9,8,1,1,IP,F32,6,1,1,,2.828,,,,,69,N,F32,OGO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
4/22/21,Eighteen,Final,,,0,0,13,62,70,9,8,1,1,IP,F32,5,1,1,,2.739,,,,,70,N,F32,OBO,G,G,G,0,1,9,1.125,0.086538462,0,1,2,0,0,0,0,0,0,1,1,1,2,0,3,0,0
4/22/21,Eighteen,Final,,,0,0,13,62,70,9,8,1,1,IP,F32,4,0,1,,2.828,,,,,71,N,F32,OPO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/28/21,Eighteen,Final,,,1,0,21,42,16,7,2,1,1,SP,F32,5,1,1,0,2.778,,,,,72,O,F32A,YBY,G,G,G,0,0,0,0,0,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/28/21,Eighteen,Final,,,1,0,21,42,16,7,2,1,1,SP,F32,4,1,1,0,2.69,,,,,73,O,F32A,BYB,G,G,G,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7/28/21,Eighteen,Final,,,1,0,21,42,16,7,2,1,1,SP,F32,0,1,1,1,2.579,,,,,74,O,F32A,MYM,RG,RG,RG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
4/14/20,Twelve,Final,1,,0,0,13,38,,,7,1,1,IP,F44,6,1,1,,2.74,,,,,75,P,F44,OB(-/slv),G,G,G,0,4,5,0.714285714,0.054945055,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/20,Twelve,Final,1,,0,0,13,38,,,7,1,1,IP,F44,,,,,,,,,,76,P,F44,W(-/lem),G,G,G,0,1,2,0.285714286,0.021978022,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/20,Twelve,Final,1,,0,0,13,38,,,7,1,1,IP,F44,7,0,1,,2.883,,,,,77,P,F44,B (-/blue),G,G,G,0,2,3,0.428571429,0.032967033,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/14/20,Twelve,Final,1,,0,0,13,38,,,7,1,1,IP,F44,,,,,,,,,,78,P,F44,G(-/lem),G,G,G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/20,Twelve,Final,1,,0,0,13,38,,,7,1,1,IP,F44,,,,,,,,,,79,P,F44,P,G,G,G,0,1,1,0.142857143,0.010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4/14/20,Twelve,Final,1,,0,0,13,38,,,7,1,1,IP,F44,,,,,,,,,,80,P,F44,GY(-/olv),G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/20,Twelve,Final,1,BYB may be in process of reverting,0,0,13,38,,,7,1,1,IP,F44,3,1,0,,2.913,,,,,81,P,F44,BYB,unclear,RG,RG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4/14/20,Twelve,Final,1,,0,0,13,38,,,7,1,1,IP,F44,,,,,,,,,,82,P,F44,YBY,G,G,G,0,1,1,0.142857143,0.010989011,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3/11/20,Twelve,Final,,,0,0,5,42,,,1,0,0,SP,F48,7,1,1,,2.814,,,,,83,Q,F48,GPG,G,G,G,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
8/26/20,Twelve,Final,,,0,0,14,48,,,8,1,1,IP,F48,6,0,1,,,,,,,84,R,F48A,YWY,G,G,G,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8/26/20,Twelve,Final,,,0,0,14,48,,,8,1,1,IP,F48,,,,,2.904,,,,,85,R,F48A,BGP,G,G,G,0,1,2,0.25,0.017857143,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/26/20,Twelve,Final,,,0,0,14,48,,,8,1,1,IP,F48,5,0,1,,,,,,,86,R,F48A,WGW,G,G,G,0,2,7,0.875,0.0625,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8/26/20,Twelve,Final,,,0,0,14,48,,,8,1,1,IP,F48,,,,,2.719,,,,,87,R,F48A,GPB,G,G,G,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/26/20,Twelve,Final,,,0,0,14,48,,,8,1,1,IP,F48,,,,,2.81,,,,,88,R,F48A,BGB,G,G,G,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8/26/20,Twelve,Final,,,0,0,14,48,,,8,1,1,IP,F48,7,0,1,,,,,,,89,R,F48A,OWO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8/26/20,Twelve,Final,,,0,0,14,48,,,8,1,1,IP,F48,5,1,1,,,,,,,90,R,F48A,WOW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/26/20,Twelve,Final,,,0,0,14,48,,,8,1,1,IP,F48,4,0,1,,,,,,,91,R,F48A,GYG,G,G,G,0,1,4,0.5,0.035714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/20,Twelve,Final,,,0,0,13,69,,,8,1,1,IP,F97/1,5,1,1,,,,,,,92,S,F97/1,PYW,G,G,G,0,1,1,0.125,0.009615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/20,Twelve,Final,,,0,0,13,69,,,8,1,1,IP,F97/1,2,1,1,,,,,,,93,S,F97/1,PGP,G,G,G,0,1,2,0.25,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
10/2/20,Twelve,Final,,,0,0,13,69,,,8,1,1,IP,F97/1,3,0,1,,,,,,,94,S,F97/1,YPB,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/2/20,Twelve,Final,,,0,0,13,69,,,8,1,1,IP,F97/1,5,1,1,,2.795,,,,,95,S,F97/1,PWO,G,G,G,0,2,9,1.125,0.086538462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/20,Twelve,Final,,,0,0,13,69,,,8,1,1,IP,F97/1,3,1,1,,2.95,,,,,96,S,F97/1,BOB,G,G,G,0,1,1,0.125,0.009615385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10/2/20,Twelve,Final,,,0,0,13,69,,,8,1,1,IP,F97/1,4,1,1,,,,,,,97,S,F97/1,OBO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/20,Twelve,Final,,,0,0,13,69,,,8,1,1,IP,F97/1,4,1,1,,,,,,,98,S,F97/1,OGO,G,G,G,0,1,4,0.5,0.038461538,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10/2/20,Twelve,Final,,,0,0,13,69,,,8,1,1,IP,F97/1,3,0,1,,,,,,,99,S,F97/1,OYO,G,G,G,0,1,6,0.75,0.057692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/2/20,Twelve,Final,,,0,0,13,69,,,8,1,1,IP,F97/1,,,,,,,,,,100,S,F97/1,YOY,unclear,W,W,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,7,0
9/12/20,Twelve,Final,,,0,0,16,15,,,10,1,1,IP,R017A,4,1,1,,2.738,,,,,101,T,R017A/2(16),YBY,G,G,G,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/20,Twelve,Final,,,0,0,16,15,,,10,1,1,IP,R017A,5,1,1,,,,,,,102,T,R017A/2(16),GMY,G,G,G,0,0,0,0,0,5,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9/12/20,Twelve,Final,,,0,0,16,15,,,10,1,1,IP,R017A,4,1,1,,2.762,,,,,103,T,R017A/2(16),GBG,G,G,G,0,4,11,1.1,0.06875,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/20,Twelve,Final,,,0,0,16,15,,,10,1,1,IP,R017A,4,0,1,,,,,,,104,T,R017A/2(16),PGP,G,G,G,0,4,4,0.4,0.025,4,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/20,Twelve,Final,,,0,0,16,15,,,10,1,1,IP,R017A,5,0,1,,,,,,,105,T,R017A/2(16),YBP,G,G,G,0,2,2,0.2,0.0125,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/12/20,Twelve,Final,,,0,0,16,15,,,10,1,1,IP,R017A,7,1,1,,2.761,,,,,106,T,R017A/2(16),BWB,G,G,G,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
