Date,Interval,Time,DeadGams,Notes,Revertgams,Newgams,GroupSize,Pupae,eggs,larvae,NumGams,multigam,multigam2,Treatment,SourceCol,PHOTO_YO,PHOTO_MATED,PHOTO_YB,cricket,headwidth_mm,,indcode,Colcode,Colony,Mark,Status_Scanobs,status2,status3,omit,Duel,NumDuel,Antennaldrumming,Numantdrum,Recantdrum,Domperf,NumDomperf,Domrec,NumDomrec,Allogrooming,Recgrooming,WalkOver,NumWalkover,HandlePupae,Handlinglarv,Handlingoldeggs,BroodHandling,Outside,Time Outside
10/10/19,Twelve,Initial,,,,,139,20,,,9,1,1,SP,R15,,,,,,,,U,R15A(118),Y,G,G,G,0,3,13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10/10/19,Twelve,Initial,,,,,139,20,,,9,1,1,SP,R15,,,,,,,,U,R15A(118),G,G,G,G,0,1,6,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,139,20,,,9,1,1,SP,R15,,,,,,,,U,R15A(118),BO,G,G,G,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,139,20,,,9,1,1,SP,R15,,,,,,,,U,R15A(118),W,G,G,G,0,2,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,139,20,,,9,1,1,SP,R15,,,,,,,,U,R15A(118),YO,G,G,G,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,139,20,,,9,1,1,SP,R15,,,,,,,,U,R15A(118),GB,G,G,G,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
12/17/19,Twelve,Initial,,,,,127,11,,,7,1,1,SP,R4,,,,,,,,AE,R4A(83)B,WPG,G,G,G,0,3,12,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
12/17/19,Twelve,Initial,,,,,127,11,,,7,1,1,SP,R4,,,,,,,,AE,R4A(83)B,WBW,G,G,G,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
12/17/19,Twelve,Initial,,,,,127,11,,,7,1,1,SP,R4,,,,,,,,AE,R4A(83)B,WGY,G,G,G,0,1,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/19,Twelve,Initial,,,,,127,11,,,7,1,1,SP,R4,,,,,,,,AE,R4A(83)B,GWB,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12/17/19,Twelve,Initial,,,,,127,11,,,7,1,1,SP,R4,,,,,,,,AE,R4A(83)B,WYW,G,G,G,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
12/18/19,Twelve,Initial,,,,,92,28,,,5,1,1,SP,S1,,,,,,,,AM,S1B1/2(77B),PYP,G,G,G,0,1,2,1,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
12/18/19,Twelve,Initial,,,,,92,28,,,5,1,1,SP,S1,,,,,,,,AM,S1B1/2(77B),PWP,G,G,G,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/19,Twelve,Initial,,,,,92,28,,,5,1,1,SP,S1,,,,,,,,AM,S1B1/2(77B),BYB,G,G,G,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/19,Twelve,Initial,,,,,71,22,,,12,1,1,SP,F48,,,,,,,,Q,F48,BWB,G,G,G,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12/19/19,Twelve,Initial,,,,,71,22,,,12,1,1,SP,F48,,,,,,,,Q,F48,WPW,G,G,G,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0
12/19/19,Twelve,Initial,,,,,71,22,,,12,1,1,SP,F48,,,,,,,,Q,F48,YWY,G,G,G,0,4,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/19,Twelve,Initial,,,,,71,22,,,12,1,1,SP,F48,,,,,,,,Q,F48,PGP,G,G,G,0,5,24,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/19,Twelve,Initial,,,,,71,22,,,12,1,1,SP,F48,,,,,,,,Q,F48,BGP,G,G,G,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/19,Twelve,Initial,,,,,71,22,,,12,1,1,SP,F48,,,,,,,,Q,F48,WGW,G,G,G,0,3,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
12/19/19,Twelve,Initial,,,,,71,22,,,12,1,1,SP,F48,,,,,,,,Q,F48,GPB,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/19,Twelve,Initial,,,,,71,22,,,12,1,1,SP,F48,,,,,,,,Q,F48,BGB,G,G,G,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/19,Twelve,Initial,,,,,71,22,,,12,1,1,SP,F48,,,,,,,,Q,F48,OWO,G,G,G,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/19,Twelve,Initial,,,,,71,22,,,12,1,1,SP,F48,,,,,,,,Q,F48,WOW,G,G,G,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/19,Twelve,Initial,,,,,71,22,,,12,1,1,SP,F48,,,,,,,,Q,F48,GYG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1/21/20,Twelve,Initial,,,,,67,15,,,4,1,1,SP,F20,,,,,,,,J,F20/1,G,G,G,G,0,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/20,Twelve,Initial,,,,,67,15,,,4,1,1,SP,F20,,,,,,,,J,F20/1,Y,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1/21/20,Twelve,Initial,,,,,67,15,,,4,1,1,SP,F20,,,,,,,,J,F20/1,O,G,G,G,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2/5/20,Twelve,Initial,,,,,86,2,,,7,1,1,SP,T3A2,,,,,,,,AY,T3A2(66),YPY,G,G,G,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Twelve,Initial,,,,,86,2,,,7,1,1,SP,T3A2,,,,,,,,AY,T3A2(66),G,G,G,G,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2/5/20,Twelve,Initial,,,,,86,2,,,7,1,1,SP,T3A2,,,,,,,,AY,T3A2(66),WPW,G,G,G,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Twelve,Initial,,,,,86,2,,,7,1,1,SP,T3A2,,,,,,,,AY,T3A2(66),W,G,G,G,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Twelve,Initial,,,,,86,2,,,7,1,1,SP,T3A2,,,,,,,,AY,T3A2(66),B,G,G,G,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Twelve,Initial,,,,,86,2,,,7,1,1,SP,T3A2,,,,,,,,AY,T3A2(66),PWP,G,G,G,0,1,4,4,4,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0
6/2/20,Twelve,Initial,,,,,85,6,,,9,1,1,SP,RP5/2,,,,,,,,AL,RP5/2(1B),Y,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
6/2/20,Twelve,Initial,,,,,85,6,,,9,1,1,SP,RP5/2,,,,,,,,AL,RP5/2(1B),W,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/2/20,Twelve,Initial,,,,,85,6,,,9,1,1,SP,RP5/2,,,,,,,,AL,RP5/2(1B),B,G,G,G,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/2/20,Twelve,Initial,,,,,85,6,,,9,1,1,SP,RP5/2,,,,,,,,AL,RP5/2(1B),G,G,G,G,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6/2/20,Twelve,Initial,,,,,85,6,,,9,1,1,SP,RP5/2,,,,,,,,AL,RP5/2(1B),P,G,G,G,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6/2/20,Twelve,Initial,,,,,85,6,,,9,1,1,SP,RP5/2,,,,,,,,AL,RP5/2(1B),WBW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/2/20,Twelve,Initial,,,,,85,6,,,9,1,1,SP,RP5/2,,,,,,,,AL,RP5/2(1B),YPY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
6/2/20,Twelve,Initial,,,,,85,6,,,9,1,1,SP,RP5/2,,,,,,,,AL,RP5/2(1B),WGW,G,G,G,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/3/20,Twelve,Initial,,,,,62,2,,,7,1,1,SP,SAFC12,,,,,,,,AS,SAFC12A,Yellow,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/3/20,Twelve,Initial,,,,,62,2,,,7,1,1,SP,SAFC12,,,,,,,,AS,SAFC12A,YWY,G,G,G,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6/3/20,Twelve,Initial,,,,,62,2,,,7,1,1,SP,SAFC12,,,,,,,,AS,SAFC12A,WBW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6/3/20,Twelve,Initial,,,,,62,2,,,7,1,1,SP,SAFC12,,,,,,,,AS,SAFC12A,BO,G,G,G,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6/3/20,Twelve,Initial,,,,,62,2,,,7,1,1,SP,SAFC12,,,,,,,,AS,SAFC12A,OBO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6/3/20,Twelve,Initial,,,,,62,2,,,7,1,1,SP,SAFC12,,,,,,,,AS,SAFC12A,GYG,G,G,G,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6/18/20,Twelve,Initial,,,,,76,7,,,6,1,1,SP,RL86BI2,,,,,,,,AI,RL8.6B1(112B),OBO,G,G,G,0,2,46,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/18/20,Twelve,Initial,,,,,76,7,,,6,1,1,SP,RL86BI2,,,,,,,,AI,RL8.6B1(112B),GOG,G,G,G,0,3,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
6/18/20,Twelve,Initial,,,,,76,7,,,6,1,1,SP,RL86BI2,,,,,,,,AI,RL8.6B1(112B),OY,G,G,G,0,2,14,2,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
6/18/20,Twelve,Initial,,,,,76,7,,,6,1,1,SP,RL86BI2,,,,,,,,AI,RL8.6B1(112B),BO,G,G,G,0,5,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/18/20,Twelve,Initial,,,,,76,7,,,6,1,1,SP,RL86BI2,,,,,,,,AI,RL8.6B1(112B),GBG,G,G,G,0,2,13,1,1,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
6/23/20,Twelve,Initial,,,,,77,37,,,8,1,1,SP,SAFC 5,,,,,,,,AP,SAFC 5,orange,G,G,G,0,3,32,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/20,Twelve,Initial,,,,,77,37,,,8,1,1,SP,SAFC 5,,,,,,,,AP,SAFC 5,yellow,G,G,G,0,3,24,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/23/20,Twelve,Initial,,,,,77,37,,,8,1,1,SP,SAFC 5,,,,,,,,AP,SAFC 5,WOWO,G,G,G,0,6,43,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6/23/20,Twelve,Initial,,,,,77,37,,,8,1,1,SP,SAFC 5,,,,,,,,AP,SAFC 5,OYO,G,G,G,0,3,9,2,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
6/23/20,Twelve,Initial,,,,,77,37,,,8,1,1,SP,SAFC 5,,,,,,,,AP,SAFC 5,OGO,G,G,G,0,5,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6/23/20,Twelve,Initial,,,,,77,37,,,8,1,1,SP,SAFC 5,,,,,,,,AP,SAFC 5,YGY,G,G,G,0,5,46,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7/8/20,Twelve,Initial,,,,,86,24,,,11,1,1,SP,R1,,,,,,,,Y,R1Q(2),GBG,G,G,G,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7/8/20,Twelve,Initial,,,,,86,24,,,11,1,1,SP,R1,,,,,,,,Y,R1Q(2),BOB,G,G,G,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/8/20,Twelve,Initial,,,,,86,24,,,11,1,1,SP,R1,,,,,,,,Y,R1Q(2),WOW,G,G,G,0,3,6,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0
7/8/20,Twelve,Initial,,,,,86,24,,,11,1,1,SP,R1,,,,,,,,Y,R1Q(2),GYG,G,G,G,0,3,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7/8/20,Twelve,Initial,,,,,86,24,,,11,1,1,SP,R1,,,,,,,,Y,R1Q(2),OGO,G,G,G,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/8/20,Twelve,Initial,,,,,86,24,,,11,1,1,SP,R1,,,,,,,,Y,R1Q(2),YGY,G,G,G,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7/8/20,Twelve,Initial,,,,,86,24,,,11,1,1,SP,R1,,,,,,,,Y,R1Q(2),OYO,G,G,G,0,2,5,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
7/8/20,Twelve,Initial,,,,,86,24,,,11,1,1,SP,R1,,,,,,,,Y,R1Q(2),YOY,G,G,G,0,3,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/8/20,Twelve,Initial,,,,,86,24,,,11,1,1,SP,R1,,,,,,,,Y,R1Q(2),OBO,G,G,G,0,4,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/6/20,Twelve,Initial,,,,,68,1,,,6,1,1,SP,R17,,,,,,,,W,R17(24B),G,G,G,G,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/6/20,Twelve,Initial,,,,,68,1,,,6,1,1,SP,R17,,,,,,,,W,R17(24B),BOB,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/6/20,Twelve,Initial,,,,,68,1,,,6,1,1,SP,R17,,,,,,,,W,R17(24B),BWB,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/6/20,Twelve,Initial,,,,,68,1,,,6,1,1,SP,R17,,,,,,,,W,R17(24B),POP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,,,,,,,,AJ,RL86B1(112C),G,NG3,NG,NG,1,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,,,,,,,,AJ,RL86B1(112C),GOB,NG3,NG,NG,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,,,,,,,,AJ,RL86B1(112C),MGM,NG3,NG,NG,1,2,7,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
6/10/21,Eighteen,Final,1,,1,1,6,61,3,0,0,0,0,SP,R22,,,,,,,,Z,R22G/1(49B),umw,NG1,NG,NG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/21,Eighteen,Final,,,0,1,22,28,46,13,3,1,1,SP,SAFC13,,,,,,,,AT,SAFC13,umw2,NG2,NG,NG,1,9,130,3,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4/14/22,Eighteen,Final,,,0,1,25,0,69,1,3,1,1,SP,R3,2,1,0,0,2.64,,,AC,R3BA3A,BOG,NG1,NG,NG,1,1,1,1,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0
12/31/19,Twelve,Final,,,0,1,19,17,,,2,1,1,SP,F107,,,,,,,,G,F107/1,UMW,unclear,NG,NG,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/20,Twelve,Final,,,0,1,15,22,,,4,1,1,SP,F20,,,,,,,,J,F20/1,umw1,NG1,NG,NG,1,14,143,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4/14/20,Twelve,Final,,lots of umw dueling going on in this group initially,0,1,15,22,,,4,1,1,SP,F20,,,,,,,,J,F20/1,umw2,unclear,NG,NG,1,7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/20,Twelve,Initial,,lots of umw dueling going on in this group,,,67,15,,,4,1,1,SP,F20,,,,,,,,J,F20/1,umw,not scanned,not scanned,not scanned,1,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,,,,,,,,AJ,RL86B1(112C),B,W,W,W,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,5,0
4/14/22,Eighteen,Final,1,,1,1,22,9,136,5,13,1,1,IP,RL86BI,,,,,,,,AJ,RL86B1(112C),Y,W,W,W,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,7,0
3/16/21,Eighteen,Initial,,,,,92,21,,,10,1,1,IP,R5,,,,,,,,AF,R5(117C),BGB,W,W,W,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,0,3,1,0
4/14/21,Eighteen,Initial,,,,,115,31,,,12,1,1,IP,R3,,,,,,,,AB,R3BA(3),WBW,W,W,W,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,4,0
4/14/21,Eighteen,Initial,,,,,115,31,,,12,1,1,IP,R3,,,,,,,,AB,R3BA(3),O,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/14/21,Eighteen,Initial,,,,,115,31,,,12,1,1,IP,R3,,,,,,,,AB,R3BA(3),BWB,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
4/14/21,Eighteen,Initial,,,,,115,31,,,12,1,1,IP,R3,,,,,,,,AB,R3BA(3),YGY,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
8/31/21,Eighteen,Initial,,,,,72,3,,,7,1,1,IP,F105,,,,,,,,E,F105,G,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0
8/31/21,Eighteen,Initial,,,,,72,3,,,7,1,1,IP,F105,,,,,,,,E,F105,GO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1/19/22,Eighteen,Initial,,,,,71,3,,,7,1,1,IP,SAFC13,,,,,,,,AU,SAFC13A,BOB,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1/19/22,Eighteen,Initial,,,,,71,3,,,7,1,1,IP,SAFC13,,,,,,,,AU,SAFC13A,B,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
10/9/19,Twelve,Initial,,,,,84,1,,,5,1,1,IP,R4,,,,,,,,AD,R4A(83),B,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,4,1,0
10/9/19,Twelve,Initial,,,,,84,1,,,5,1,1,IP,R4,,,,,,,,AD,R4A(83),umw,W,W,W,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,129,5,,,8,1,1,IP,47BC/2,,,,,,,,A,47BC/2,GOM,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
12/17/19,Twelve,Initial,,,,,113,4,,,7,1,1,IP,SAFC 9,,,,,,,,AQ,SAFC 9,G,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
12/19/19,Twelve,Initial,,,,,77,16,,,5,1,1,IP,F21,,,,,,,,L,F21/1A,WGW,W,W,W,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0
12/19/19,Twelve,Initial,,,,,77,16,,,5,1,1,IP,F21,,,,,,,,L,F21/1A,YWY,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
6/3/20,Twelve,Initial,,,,,67,1,,,6,1,1,IP,R15,,,,,,,,V,R15A(118E),green,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
4/14/22,Eighteen,Final,,,0,1,25,0,69,1,3,1,1,SP,R3,,,,,,,,AC,R3BA3A,YBY,W,W,W,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,,,0,1,25,0,69,1,3,1,1,SP,R3,,,,,,,,AC,R3BA3A,BGB,NG1,W,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,,,0,1,25,0,69,1,3,1,1,SP,R3,,,,,,,,AC,R3BA3A,BOB,NG1,W,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,,,0,1,25,0,69,1,3,1,1,SP,R3,,,,,,,,AC,R3BA3A,GOG,NG1,W,W,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,,,0,1,25,0,69,1,3,1,1,SP,R3,0,1,0,0,2.331,,,AC,R3BA3A,BGO,unclear,W,W,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/22,Eighteen,Final,,,0,1,25,0,69,1,3,1,1,SP,R3,,,,,,,,AC,R3BA3A,BOMO,NG1,W,W,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,107,7,,,7,1,1,SP,SAFC17,,,,,,,,AO,SAFC 17,YGY,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
12/29/20,Eighteen,Initial,,,,,107,7,,,7,1,1,SP,SAFC17,,,,,,,,AO,SAFC 17,BYB,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
1/28/21,Eighteen,Initial,,,,,98,2,,,8,1,1,SP,109,,,,,,,,AG,RGB(109),POP,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
3/18/21,Eighteen,Initial,,,,,104,56,,,9,1,1,SP,R22,,,,,,,,Z,R22G/1(49B),GOG,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,104,56,,,9,1,1,SP,R22,,,,,,,,Z,R22G/1(49B),BWB,W,W,W,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0
3/18/21,Eighteen,Initial,,,,,104,56,,,9,1,1,SP,R22,,,,,,,,Z,R22G/1(49B),WBW,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
4/14/21,Eighteen,Initial,,,,,110,13,,,11,1,1,SP,F100,,,,,,,,C,F100A,OYO(-/slv),W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
5/5/21,Eighteen,Initial,,,,,71,3,,,5,1,1,SP,F105,,,,,,,,F,F105/2,YOY,W,W,W,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0
5/5/21,Eighteen,Initial,,,,,71,3,,,5,1,1,SP,F105,,,,,,,,F,F105/2,OWO,W,W,W,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,1,0
5/5/21,Eighteen,Initial,,,,,103,9,,,6,1,1,SP,F32,,,,,,,,O,F32A,WYW,W,W,W,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,13,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,,D,F103,PGP,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,WMG,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,YOG,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,1,SP,F21,,,,,,,,K,F21/1,WGW,W,W,W,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,1,SP,F21,,,,,,,,K,F21/1,WOW,W,W,W,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,1,SP,F21,,,,,,,,K,F21/1,YWY,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,1,SP,F21,,,,,,,,K,F21/1,OGO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,1,SP,F21,,,,,,,,K,F21/1,OWO,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
12/17/19,Twelve,Initial,,,,,127,11,,,7,1,1,SP,R4,,,,,,,,AE,R4A(83)B,WPW,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
12/17/19,Twelve,Initial,,,,,127,11,,,7,1,1,SP,R4,,,,,,,,AE,R4A(83)B,BWG,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
12/17/19,Twelve,Initial,,,,,127,11,,,7,1,1,SP,R4,,,,,,,,AE,R4A(83)B,WBG,W,W,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
12/19/19,Twelve,Initial,,,,,71,22,,,12,1,1,SP,F48,,,,,,,,Q,F48,YGY,W,W,W,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,1,0,1,0,0
1/21/20,Twelve,Initial,,,,,67,15,,,4,1,1,SP,F20,,,,,,,,J,F20/1,WYW,W,W,W,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,5,0
1/21/20,Twelve,Initial,,,,,67,15,,,4,1,1,SP,F20,,,,,,,,J,F20/1,YOY,W,W,W,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0
